,Unnamed: 0,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
1214,570,NicoleVaughn.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Nicole,Vaughn,N,"If elected, State Representative, I will: ENSURE our kids receive a quality education, FIGHT for criminal justice reform, FIGHT for ex-offender and re-entry programs, WORK to spur economic development, and STRIVE to make our neighborhoods safer.",Supports ex-offender reentry programs,http://vaughnforstaterep.com/home,Ex-Offenders,IL
1215,571,NicoleVaughn.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Nicole,Vaughn,N,I support state licensing for all firearms dealers.,Supports state licensing for all firearms dealers,http://www.suntimescandidates.com/vaughn--kenyatta.html,Guns,IL
1216,572,NicoleVaughn.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Nicole,Vaughn,N,I believe that adult sex offenders should remain know and be removed over a period of time by way of regularly reassessments to determine existing risk factors.,Believes adult sex offenders should remain known and be removed from registry over a period of time by way of regular reassessments to determine existing risk factors,http://www.suntimescandidates.com/vaughn--kenyatta.html,Public Safety + Criminal Justice,IL
1217,573,NicoleVaughn.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Nicole,Vaughn,N,I believe there should be a system in place to track/monitor the offender for a period of time.,Believes there should be a system in place to track/monitor the offender for a period of time,http://www.suntimescandidates.com/vaughn--kenyatta.html,Public Safety + Criminal Justice,IL
1218,574,NicoleVaughn.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Nicole,Vaughn,N,"Yes, I support legislation to promote the transparency and preservation of police disciplinary records.",Supports legislation to promote transparency and preservation of police disciplinary records,http://www.suntimescandidates.com/vaughn--kenyatta.html,Public Safety + Criminal Justice,IL
1219,575,NicoleVaughn.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Nicole,Vaughn,N,I support creating caps on workers compensation after a serious study of all relevant issues.,Supports creating caps on workers compensation after a serious study of all relevant issues,http://www.suntimescandidates.com/vaughn--kenyatta.html,Reform,IL
1220,576,NicoleVaughn.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Nicole,Vaughn,N,I will work to restore public programs and services that have already been reduced.,Supports restoring public programs and services that have already been reduced,http://vaughnforstaterep.com/home,Social Services,IL
1221,577,NicoleVaughn.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Nicole,Vaughn,N,"Yes, I would support a increase in gas tax.",Supports an increase in gas tax,http://www.suntimescandidates.com/vaughn--kenyatta.html,Taxes,IL
1222,578,NicoleVaughn.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Nicole,Vaughn,N,I support automatic voter registration.,Supports automatic voter registration,http://www.suntimescandidates.com/vaughn--kenyatta.html,Voting,IL
1223,579,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,"Moving forward, while I realize we must compromise, I will actively oppose any attempt to dismantle unions or the rights of workers to make a living wage.",Opposes any attempt to dismantle unions or the rights of workers to make a living wage,http://www.suntimescandidates.com/harper--sonya.html,Economy,IL
1224,580,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,"While I would be open to expanding the income and sales tax, I believe that first we must make thoughtful reductions in state spending.",Supports reductions in state spending,http://www.suntimescandidates.com/harper--sonya.html,Economy,IL
1225,581,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,"While I would support an increase in the income tax, we must ensure that as a state we are getting our fiscal house in order, through cutting wasteful spending, eliminating fraud in our welfare system, and cutting corporate loopholes that allow corporations to circumvent paying their fair share.",Supports ensuring that as a state we are getting our fiscal house in order,http://www.suntimescandidates.com/harper--sonya.html,Economy,IL
1226,582,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,"Yes, I believe we should proactively work to make sure that our infrastructure needs are covered, but in a way that does not leave the burden on the shoulders of middle-class and struggling families.",Believes we should proactively work to make sure that our infrastructure needs are covered,http://www.suntimescandidates.com/harper--sonya.html,Economy,IL
1227,583,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,"I am also opposed to any measure that would drive down the wages and standard of living of middle-class and struggling families. That is not how you balance a budget, by sacrificing the longevity of the middle-class.",Opposes the lowering of wages,http://www.suntimescandidates.com/harper--sonya.html,Economy,IL
1228,584,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,I also adamantly oppose any efforts to eliminate the block grant for Chicago.,Opposes any efforts to eliminate the block grant for Chicago,http://www.suntimescandidates.com/harper--sonya.html,Education,IL
1229,585,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,"As a local school council member and mother, I oppose any proposal that would diminish needed funding for Chicago schools.",Opposes diminishing funding for schools,http://www.suntimescandidates.com/harper--sonya.html,Education,IL
1230,586,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,"With the strong belief that education is vital to improving our communities, Harper knows that investing properly in education will produce the results needed to turn communities around.",Believes investing properly in education to produce the results needed to turn communities around,http://www.housedem.state.il.us/members/harpers/,Education,IL
1231,587,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,Harper also supports ensuring greater representation from the Chicago Public Schools by supporting legislation requiring Chicago School Board members to be elected.,Supports legislation requiring Chicago School Board members to be elected,http://www.housedem.state.il.us/members/harpers/,Education,IL
1232,588,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,"I support this measure for a variety of reasons, including that it is estimated to create more than 30,000 jobs a year when fully implemented, it will save consumers about $1 billion over the next 15 years, it increases energy efficiency standards, and raises the renewable portfolio standard.",Supports raising the renewable portfolio standard,http://www.suntimescandidates.com/harper--sonya.html,Environment,IL
1233,589,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,I support any approach that will reduce carbon emissions in Illinois.,Supports carbon emission reduction initiatives in Illinois,http://www.suntimescandidates.com/harper--sonya.html,Environment,IL
1234,590,SonyaHarper.IL.2016,Illinois House of Representatives,State House,6,state-house-of-representatives-district-6,Democrat,Sonya,Harper,Y,"I support this measure for a variety of reasons, including that it is estimated to create more than 30,000 jobs a year when fully implemented, it will save consumers about $1 billion over the next 15 years, it increases energy efficiency standards, and raises the renewable portfolio standard.",Supports increasing energy-efficiency standards,http://www.suntimescandidates.com/harper--sonya.html,Environment,IL
