,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
1468,CorinnePierog.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Democrat,Corinne,Pierog,N,"I believe in the protection of the middle class, establishing a realistic minimum wage",Believes in the protection of the middle class and establishing a realistic minimum wage,http://www.electcorinnepierog.com/index.html,Minimum Wage,IL
1469,CorinnePierog.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Democrat,Corinne,Pierog,N,providing for those individuals who have a disability or suffer from a mental illness,Supports providing for those individuals who have a disability or suffer from a mental illness,http://www.electcorinnepierog.com/index.html,People with Disabilities,IL
1470,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,We must follow the example of the private sector and move to defined contribution plans instead of defined benefit plans.,Supports the private sector's example of moving to defined contribution plans instead of defined benefit plans.,http://www.suntimescandidates.com/oberweis.-jim.html,Economy,IL
1471,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,"However, we need to make our education system much more cost effective by encouraging school choice, merit pay for teachers and accountability for all, including administrators.","Supports school choice, merit pay for teachers and accountability for all",http://www.suntimescandidates.com/oberweis.-jim.html,Education,IL
1472,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,I believe each school district should ultimately be responsible for its own pension costs but the transition to such a standard must be done carefully and fairly.,Believes each school district should ultimately be responsible for its own pension costs,http://www.suntimescandidates.com/oberweis.-jim.html,Education,IL
1473,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,We must make our school system more efficient through greater competition.,Believes in making the school system more efficient through greater competition,http://www.suntimescandidates.com/oberweis.-jim.html,Education,IL
1474,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,Support banning those who are on no-fly list from purchasing guns without some kind of court oversight.,Supports a ban on no-fly list people from purchasing guns without court oversight,http://www.suntimescandidates.com/oberweis.-jim.html,Guns,IL
1475,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,Support limiting straw man gun purchases.,Supports limiting straw man gun purchases,http://www.suntimescandidates.com/oberweis.-jim.html,Guns,IL
1476,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,We will have to honor existing earned pension rights unless there is a constitutional change which is unlikely.,Supports honoring existing earned-pension rights,http://www.suntimescandidates.com/oberweis.-jim.html,Pensions,IL
1477,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,"When the Democrat majority approves these necessary reforms, I believe Republicans will consider a temporary tax increase specifically to pay down some of the unpaid bills.",Believes republicans will support a temporary tax increase,http://www.suntimescandidates.com/oberweis.-jim.html,Taxes / Budget,IL
1478,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,"With gas prices at relatively low levels, this is a good time to consider an increase in the user fee of motor fuel taxes.",Supports increase in the user fee of motor fuel taxes,http://www.suntimescandidates.com/oberweis.-jim.html,Taxes / Budget,IL
1479,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,I believe a voter (whether automatically registered or not) should be required to produce a state issued picture ID to vote as is required in many other states in order to reduce voter fraud in Illinois.,Supports requiring state issued voter ID,http://www.suntimescandidates.com/oberweis.-jim.html,Voting,IL
1480,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,"For an individual to receive 100% coverage under Workman??s Comp, the injury should be primarily related to the job.","Believes for an individual to receive 100% coverage under Workman's Comp, the injury should be primarily related to the job",http://www.suntimescandidates.com/oberweis.-jim.html,Workers' Rights,IL
1481,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"At this current time with Illinois clearly in dire budget straights, I cannot in good faith support an increase in our budget deficit.",Opposes an increase in the budget deficit,http://www.suntimescandidates.com/urlacher--casey.html,Economy,IL
1482,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"I support the following elements to be a part of the budget resolution discussions - worker's compensation, lawsuit reform, and property tax freeze","Supports worker's compensation, lawsuit reform and property tax freeze to be a part of the budget resolution",http://elections.chicagotribune.com/candidates/casey-urlacher/,Economy,IL
1483,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"Other cuts include certain grant programs that have been identified as cronyism, for example, former Governor Pat Quinn's anti-violence program which was expanded to secure political support for his re-election",Supports cuts in certain grant programs,http://elections.chicagotribune.com/candidates/casey-urlacher/,Economy,IL
1484,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I have no problem with private sector unions.,Supports private sector unions,http://caseyurlacher.net/issues/#senate,Economy,IL
1485,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,we need technology investment in our school's to keep our children competitive.,Supports technology investment in schools,http://elections.chicagotribune.com/candidates/casey-urlacher/,Education,IL
1486,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I support both the expansion of charter schools and the introduction of tuition vouchers in Illinois.,Supports both the expansion of charter schools and the introduction of tuition vouchers,http://elections.chicagotribune.com/candidates/casey-urlacher/,Education,IL
1487,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"DO you favor school districts outside Chicago picking up their own pension costs, as Chicago does now? No.",Opposes school districts outside Chicago picking up their own pension costs,http://www.suntimescandidates.com/urlacher--casey.html,Education,IL
1488,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I also believe school consolidation must become a reality.,Believes school consolidation must become a reality,http://elections.chicagotribune.com/candidates/casey-urlacher/,Education,IL
1489,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I would support a review of the current school formula as long as the new formula does not shift money from the suburbs to other areas of the state.,Supports a review of the current school formula as long as the new formula does not shift money from the suburbs to other areas of the state,http://elections.chicagotribune.com/candidates/casey-urlacher/,Education,IL
1490,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I believe the 2011 education reform package has been effective because it took a step in the right direction by tying teachers' and principals' performance evaluations to the growth of their students.,Believes the 2011 education reform package has been effective,http://elections.chicagotribune.com/candidates/casey-urlacher/,Education,IL
1491,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"No, I do not support a cap-and-trade program or a carbon tax.",Opposes cap-and-trade program or a carbon tax,http://www.suntimescandidates.com/urlacher--casey.html,Environment / Energy,IL
1492,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,Do you support or oppose allowing families to petition the courts to temporarily remove guns from people in crisis? Yes,Supports allowing families to petition the courts to temporarily remove guns from people in crisis,http://www.suntimescandidates.com/urlacher--casey.html,Guns,IL
1493,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"Specific cuts I would examine include ensuring the Medicaid reform SMART Act reforms, passed in 2012, are fully implemented.",Supports the full implementation of the Medicaid reforms SMART Act reforms passed in 2012,http://elections.chicagotribune.com/candidates/casey-urlacher/,Healthcare,IL
